Date,Category,Quantity,Revenue,Orders
2011-07-02,Tealight Holders & Sets,0,0.0,0
2011-07-02,Travel & Office Accessories,0,0.0,0
2011-07-02,Trinket Boxes & Keepsakes,0,0.0,0
2011-07-02,Unclassified,0,0.0,0
2011-07-02,Wall Art & Prints,0,0.0,0
2011-07-02,Wooden Letters & Number Tiles,0,0.0,0
2011-07-03,"Bag Charms, Key Rings & Phone Charms",13,8.45,2
2011-07-03,"Bags, Purses & Backpacks",169,216.79,9
2011-07-03,"Baskets, Hampers & Wicker",4,12.100000000000001,2
2011-07-03,Cake Cases & Baking Accessories,95,107.85000000000001,8
2011-07-03,Cake Stands,45,373.25,6
2011-07-03,"Candles, Incense & Matches",86,145.4,4
2011-07-03,Children's Toys & Playsets,59,126.88,9
2011-07-03,Christmas Decorations,88,121.74,6
2011-07-03,Clocks & Timepieces,14,72.95,2
2011-07-03,"Clothing, Accessories & Beauty",24,19.919999999999998,1
2011-07-03,"Coat Racks, Hooks & Hangers",51,98.43,5
2011-07-03,Colouring & Art Supplies,151,171.03,7
2011-07-03,"Cushions, Quilts & Home Textiles",4,15.0,1
2011-07-03,Cutlery & Chopping Boards,8,30.0,2
2011-07-03,Decorative Hanging Ornaments & Figurines,180,273.0,11
2011-07-03,Doormats & Doorstops,32,238.6,5
2011-07-03,Easter Decorations,0,0.0,0
2011-07-03,Egg Cups & Holders,1,2.08,1
2011-07-03,Fairy Lights & Decorative Garlands,91,267.39000000000004,5
2011-07-03,"Furniture, Cabinets & Storage Furniture",45,440.05,8
2011-07-03,"Garden, Bird Feeding & Outdoor Décor",9,16.07,2
2011-07-03,"Gift Wrap, Tape & Ribbons",53,31.1,2
2011-07-03,"Glass Jars, Bottles & Vases",10,41.5,3
2011-07-03,Hair Accessories,2,5.1,1
2011-07-03,Hand Warmers & Umbrellas,12,38.22,2
2011-07-03,Hot Water Bottles,4,17.8,1
2011-07-03,"Jewellery - Bracelets, Rings & Brooches",112,55.8,4
2011-07-03,Jewellery - Earrings,72,27.36,1
2011-07-03,Jewellery - Necklaces,0,0.0,0
2011-07-03,"Jigsaw Puzzles, Card Games & Board Games",51,83.05,5
2011-07-03,Jumbo Bags & Shoppers,87,168.53,13
2011-07-03,Kitchen Storage & Containers,57,134.47,8
2011-07-03,Kitchen Utensils & Tools,46,103.02,9
2011-07-03,Lamps & Lampshades,24,20.4,1
2011-07-03,Lanterns,124,60.300000000000004,3
2011-07-03,Lunch Boxes & Snack Bags,318,529.8,11
2011-07-03,Memo Boards & Blackboards,11,55.45,5
2011-07-03,Metal Signs & Plaques,33,36.03,2
2011-07-03,Mirrors,17,32.85,3
2011-07-03,Miscellaneous,335,553.33,19
2011-07-03,"Mugs, Cups & Glasses",61,91.87,10
2011-07-03,"Paper Napkins, Doilies & Bunting",109,373.85,11
2011-07-03,Party & Event Accessories,46,35.36,4
2011-07-03,Picture Frames & Photo Accessories,7,13.75,2
2011-07-03,"Plates, Bowls, Trays & Serveware",63,162.3,8
2011-07-03,Sewing & Craft Kits,59,123.05,8
2011-07-03,"Stationery, Notebooks & Greeting Cards",100,99.86,7
2011-07-03,"Stickers, Patches & Badges",5,14.750000000000002,1
2011-07-03,Tea & Coffee Sets,13,54.05,4
2011-07-03,Tealight Holders & Sets,69,144.11,9
2011-07-03,Travel & Office Accessories,5,7.800000000000001,2
2011-07-03,Trinket Boxes & Keepsakes,20,47.7,6
2011-07-03,Unclassified,0,0.0,0
2011-07-03,Wall Art & Prints,0,0.0,0
2011-07-03,Wooden Letters & Number Tiles,23,112.85,6
2011-07-04,"Bag Charms, Key Rings & Phone Charms",85,53.59,5
2011-07-04,"Bags, Purses & Backpacks",991,1499.53,27
2011-07-04,"Baskets, Hampers & Wicker",153,2842.58,8
2011-07-04,Cake Cases & Baking Accessories,446,803.45,24
2011-07-04,Cake Stands,33,355.26,9
2011-07-04,"Candles, Incense & Matches",148,331.82,13
2011-07-04,Children's Toys & Playsets,165,548.23,16
2011-07-04,Christmas Decorations,145,229.39000000000001,10
2011-07-04,Clocks & Timepieces,73,252.24,11
2011-07-04,"Clothing, Accessories & Beauty",122,162.6,7
2011-07-04,"Coat Racks, Hooks & Hangers",86,250.13,12
2011-07-04,Colouring & Art Supplies,508,330.84,15
2011-07-04,"Cushions, Quilts & Home Textiles",109,437.35,9
2011-07-04,Cutlery & Chopping Boards,946,3586.82,16
2011-07-04,Decorative Hanging Ornaments & Figurines,380,486.94,20
2011-07-04,Doormats & Doorstops,2937,13662.789999999999,15
2011-07-04,Easter Decorations,15,15.709999999999999,3
2011-07-04,Egg Cups & Holders,20,21.64,2
2011-07-04,Fairy Lights & Decorative Garlands,59,113.18,5
2011-07-04,"Furniture, Cabinets & Storage Furniture",345,693.3199999999999,13
2011-07-04,"Garden, Bird Feeding & Outdoor Décor",75,148.48,10
2011-07-04,"Gift Wrap, Tape & Ribbons",440,273.84,16
2011-07-04,"Glass Jars, Bottles & Vases",34,104.17999999999999,9
2011-07-04,Hair Accessories,10,26.88,3
2011-07-04,Hand Warmers & Umbrellas,413,1581.79,13
2011-07-04,Hot Water Bottles,9,64.64,2
2011-07-04,"Jewellery - Bracelets, Rings & Brooches",86,97.35,6
2011-07-04,Jewellery - Earrings,4,13.26,2
2011-07-04,Jewellery - Necklaces,0,0.0,0
2011-07-04,"Jigsaw Puzzles, Card Games & Board Games",293,325.28,13
2011-07-04,Jumbo Bags & Shoppers,369,965.77,21
2011-07-04,Kitchen Storage & Containers,248,1026.78,23
2011-07-04,Kitchen Utensils & Tools,186,630.21,21
2011-07-04,Lamps & Lampshades,19,66.91,2
2011-07-04,Lanterns,43,183.15,10
2011-07-04,Lunch Boxes & Snack Bags,1098,1943.37,26
2011-07-04,Memo Boards & Blackboards,28,160.64000000000001,10
2011-07-04,Metal Signs & Plaques,120,221.97,11
2011-07-04,Mirrors,41,52.04,6
2011-07-04,Miscellaneous,1047,2186.68,31
2011-07-04,"Mugs, Cups & Glasses",730,963.23,30
2011-07-04,"Paper Napkins, Doilies & Bunting",466,1513.83,26
2011-07-04,Party & Event Accessories,123,82.83,12
2011-07-04,Picture Frames & Photo Accessories,64,267.58,13
2011-07-04,"Plates, Bowls, Trays & Serveware",654,1091.6499999999999,26
2011-07-04,Sewing & Craft Kits,152,309.37,11
2011-07-04,"Stationery, Notebooks & Greeting Cards",464,418.69,18
2011-07-04,"Stickers, Patches & Badges",36,31.229999999999997,4
2011-07-04,Tea & Coffee Sets,40,219.9,10
2011-07-04,Tealight Holders & Sets,523,775.52,20
2011-07-04,Travel & Office Accessories,27,45.69,9
2011-07-04,Trinket Boxes & Keepsakes,69,138.32,9
2011-07-04,Unclassified,0,0.0,0
2011-07-04,Wall Art & Prints,8,42.17,3
2011-07-04,Wooden Letters & Number Tiles,11,77.81,5
2011-07-05,"Bag Charms, Key Rings & Phone Charms",3,4.109999999999999,3
2011-07-05,"Bags, Purses & Backpacks",1279,2301.27,25
2011-07-05,"Baskets, Hampers & Wicker",57,332.14,8
2011-07-05,Cake Cases & Baking Accessories,2963,1982.09,28
2011-07-05,Cake Stands,64,857.3100000000001,10
2011-07-05,"Candles, Incense & Matches",727,1154.54,11
2011-07-05,Children's Toys & Playsets,96,284.11,8
2011-07-05,Christmas Decorations,287,388.48,9
2011-07-05,Clocks & Timepieces,133,719.06,12
2011-07-05,"Clothing, Accessories & Beauty",1936,1473.08,10
2011-07-05,"Coat Racks, Hooks & Hangers",141,396.84,11
2011-07-05,Colouring & Art Supplies,1290,815.01,11
2011-07-05,"Cushions, Quilts & Home Textiles",37,288.07,6
2011-07-05,Cutlery & Chopping Boards,90,403.53000000000003,9
2011-07-05,Decorative Hanging Ornaments & Figurines,834,1219.0,21
2011-07-05,Doormats & Doorstops,197,1466.07,16
2011-07-05,Easter Decorations,23,20.72,3
2011-07-05,Egg Cups & Holders,8,9.94,3
2011-07-05,Fairy Lights & Decorative Garlands,178,443.29,14
2011-07-05,"Furniture, Cabinets & Storage Furniture",231,634.9,15
2011-07-05,"Garden, Bird Feeding & Outdoor Décor",204,366.08000000000004,11
2011-07-05,"Gift Wrap, Tape & Ribbons",786,551.4,17
2011-07-05,"Glass Jars, Bottles & Vases",60,212.9,11
2011-07-05,Hair Accessories,3,6.609999999999999,2
2011-07-05,Hand Warmers & Umbrellas,465,1032.29,13
2011-07-05,Hot Water Bottles,45,290.73,6
2011-07-05,"Jewellery - Bracelets, Rings & Brooches",32,93.93,4
2011-07-05,Jewellery - Earrings,6,23.23,2
2011-07-05,Jewellery - Necklaces,4,26.6,2
2011-07-05,"Jigsaw Puzzles, Card Games & Board Games",253,386.12,11
2011-07-05,Jumbo Bags & Shoppers,1121,2454.41,23
2011-07-05,Kitchen Storage & Containers,451,825.34,17
2011-07-05,Kitchen Utensils & Tools,276,585.1,12
2011-07-05,Lamps & Lampshades,23,186.03,7
2011-07-05,Lanterns,21,101.9,4
2011-07-05,Lunch Boxes & Snack Bags,775,1481.57,17
2011-07-05,Memo Boards & Blackboards,29,160.19,5
2011-07-05,Metal Signs & Plaques,383,798.1800000000001,17
2011-07-05,Mirrors,27,58.269999999999996,6
2011-07-05,Miscellaneous,1111,3432.75,37
2011-07-05,"Mugs, Cups & Glasses",511,776.76,22
2011-07-05,"Paper Napkins, Doilies & Bunting",772,3344.92,36
2011-07-05,Party & Event Accessories,880,515.26,9
2011-07-05,Picture Frames & Photo Accessories,203,818.74,15
2011-07-05,"Plates, Bowls, Trays & Serveware",772,1271.0,24
2011-07-05,Sewing & Craft Kits,163,352.72,12
2011-07-05,"Stationery, Notebooks & Greeting Cards",616,581.11,14
2011-07-05,"Stickers, Patches & Badges",38,35.36,5
2011-07-05,Tea & Coffee Sets,178,662.33,15
2011-07-05,Tealight Holders & Sets,954,1368.6399999999999,19
2011-07-05,Travel & Office Accessories,119,179.48,9
2011-07-05,Trinket Boxes & Keepsakes,158,354.46,10
2011-07-05,Unclassified,3,15.76,2
2011-07-05,Wall Art & Prints,38,68.32,6
2011-07-05,Wooden Letters & Number Tiles,27,161.45,6
2011-07-06,"Bag Charms, Key Rings & Phone Charms",7,4.55,2
2011-07-06,"Bags, Purses & Backpacks",1442,1202.78,22
2011-07-06,"Baskets, Hampers & Wicker",22,57.35,2
2011-07-06,Cake Cases & Baking Accessories,1649,1841.2900000000002,22
2011-07-06,Cake Stands,34,347.92,7
2011-07-06,"Candles, Incense & Matches",290,407.68,17
2011-07-06,Children's Toys & Playsets,118,368.89,12
2011-07-06,Christmas Decorations,96,168.64,6
2011-07-06,Clocks & Timepieces,168,586.34,6
2011-07-06,"Clothing, Accessories & Beauty",365,430.83,12
2011-07-06,"Coat Racks, Hooks & Hangers",108,163.55,9
2011-07-06,Colouring & Art Supplies,1023,669.43,20
2011-07-06,"Cushions, Quilts & Home Textiles",41,115.78,7
2011-07-06,Cutlery & Chopping Boards,112,434.94000000000005,8
2011-07-06,Decorative Hanging Ornaments & Figurines,492,419.82,17
2011-07-06,Doormats & Doorstops,53,408.72,10
2011-07-06,Easter Decorations,26,21.71,3
2011-07-06,Egg Cups & Holders,24,39.65,4
2011-07-06,Fairy Lights & Decorative Garlands,165,452.4,8
2011-07-06,"Furniture, Cabinets & Storage Furniture",284,699.41,19
2011-07-06,"Garden, Bird Feeding & Outdoor Décor",75,142.22,8
2011-07-06,"Gift Wrap, Tape & Ribbons",1586,689.17,16
2011-07-06,"Glass Jars, Bottles & Vases",74,220.0,6
2011-07-06,Hair Accessories,6,12.6,3
2011-07-06,Hand Warmers & Umbrellas,273,976.16,12
2011-07-06,Hot Water Bottles,8,32.14,3
2011-07-06,"Jewellery - Bracelets, Rings & Brooches",370,175.95999999999998,8
2011-07-06,Jewellery - Earrings,1,1.23,1
2011-07-06,Jewellery - Necklaces,1,8.32,1
2011-07-06,"Jigsaw Puzzles, Card Games & Board Games",765,532.63,11
2011-07-06,Jumbo Bags & Shoppers,1012,2083.25,24
2011-07-06,Kitchen Storage & Containers,494,562.59,17
2011-07-06,Kitchen Utensils & Tools,85,188.56,11
2011-07-06,Lamps & Lampshades,1,2.95,1
2011-07-06,Lanterns,64,91.4,6
2011-07-06,Lunch Boxes & Snack Bags,491,871.63,21
2011-07-06,Memo Boards & Blackboards,51,194.45000000000002,10
2011-07-06,Metal Signs & Plaques,411,642.7500000000001,14
2011-07-06,Mirrors,84,106.98,8
2011-07-06,Miscellaneous,1901,2513.15,37
2011-07-06,"Mugs, Cups & Glasses",870,833.05,31
2011-07-06,"Paper Napkins, Doilies & Bunting",889,1952.91,26
2011-07-06,Party & Event Accessories,111,90.25,8
2011-07-06,Picture Frames & Photo Accessories,171,441.78000000000003,12
2011-07-06,"Plates, Bowls, Trays & Serveware",1075,1266.6499999999999,33
2011-07-06,Sewing & Craft Kits,80,125.60000000000001,11
2011-07-06,"Stationery, Notebooks & Greeting Cards",602,449.51,18
2011-07-06,"Stickers, Patches & Badges",27,33.16,3
2011-07-06,Tea & Coffee Sets,80,421.38,14
2011-07-06,Tealight Holders & Sets,703,766.73,17
2011-07-06,Travel & Office Accessories,19,35.11,4
2011-07-06,Trinket Boxes & Keepsakes,145,245.13,10
2011-07-06,Unclassified,2,5.8,1
2011-07-06,Wall Art & Prints,111,107.7,5
2011-07-06,Wooden Letters & Number Tiles,2,24.090000000000003,1
2011-07-07,"Bag Charms, Key Rings & Phone Charms",11,10.09,2
2011-07-07,"Bags, Purses & Backpacks",821,1381.49,26
2011-07-07,"Baskets, Hampers & Wicker",41,158.10999999999999,8
2011-07-07,Cake Cases & Baking Accessories,2980,2148.5,33
2011-07-07,Cake Stands,44,504.51,13
2011-07-07,"Candles, Incense & Matches",388,605.53,18
2011-07-07,Children's Toys & Playsets,133,472.51,17
2011-07-07,Christmas Decorations,167,259.83,7
2011-07-07,Clocks & Timepieces,84,300.88,11
2011-07-07,"Clothing, Accessories & Beauty",82,112.84,6
2011-07-07,"Coat Racks, Hooks & Hangers",111,277.83,12
2011-07-07,Colouring & Art Supplies,991,573.62,15
2011-07-07,"Cushions, Quilts & Home Textiles",116,355.16,10
2011-07-07,Cutlery & Chopping Boards,152,693.7,11
2011-07-07,Decorative Hanging Ornaments & Figurines,759,884.09,26
2011-07-07,Doormats & Doorstops,286,1992.45,17
2011-07-07,Easter Decorations,10,10.54,3
2011-07-07,Egg Cups & Holders,7,31.01,4
2011-07-07,Fairy Lights & Decorative Garlands,34,102.41999999999999,4
2011-07-07,"Furniture, Cabinets & Storage Furniture",250,671.87,18
2011-07-07,"Garden, Bird Feeding & Outdoor Décor",52,112.68,6
2011-07-07,"Gift Wrap, Tape & Ribbons",440,298.39,18
2011-07-07,"Glass Jars, Bottles & Vases",68,259.38000000000005,8
2011-07-07,Hair Accessories,2,3.3,1
2011-07-07,Hand Warmers & Umbrellas,78,282.46,9
2011-07-07,Hot Water Bottles,20,102.0,4
2011-07-07,"Jewellery - Bracelets, Rings & Brooches",164,160.1,8
2011-07-07,Jewellery - Earrings,0,0.0,0
2011-07-07,Jewellery - Necklaces,0,0.0,0
2011-07-07,"Jigsaw Puzzles, Card Games & Board Games",308,290.28999999999996,6
2011-07-07,Jumbo Bags & Shoppers,1971,3746.12,24
2011-07-07,Kitchen Storage & Containers,578,918.63,24
2011-07-07,Kitchen Utensils & Tools,148,407.73,17
2011-07-07,Lamps & Lampshades,2,19.9,1
2011-07-07,Lanterns,33,105.19,5
2011-07-07,Lunch Boxes & Snack Bags,681,1159.27,19
2011-07-07,Memo Boards & Blackboards,10,39.5,3
2011-07-07,Metal Signs & Plaques,421,769.7600000000001,17
2011-07-07,Mirrors,106,113.28,6
2011-07-07,Miscellaneous,1753,3339.47,50
2011-07-07,"Mugs, Cups & Glasses",894,757.8199999999999,30
2011-07-07,"Paper Napkins, Doilies & Bunting",778,2690.1400000000003,31
2011-07-07,Party & Event Accessories,79,83.22,6
2011-07-07,Picture Frames & Photo Accessories,86,297.03,12
2011-07-07,"Plates, Bowls, Trays & Serveware",706,875.96,19
2011-07-07,Sewing & Craft Kits,141,310.43,13
2011-07-07,"Stationery, Notebooks & Greeting Cards",607,544.5,24
2011-07-07,"Stickers, Patches & Badges",24,16.15,2
2011-07-07,Tea & Coffee Sets,43,230.07,7
2011-07-07,Tealight Holders & Sets,1248,1754.49,27
2011-07-07,Travel & Office Accessories,118,156.54,7
2011-07-07,Trinket Boxes & Keepsakes,105,175.67000000000002,7
2011-07-07,Unclassified,0,0.0,0
2011-07-07,Wall Art & Prints,3,14.879999999999999,2
2011-07-07,Wooden Letters & Number Tiles,10,57.46,4
2011-07-08,"Bag Charms, Key Rings & Phone Charms",6,9.78,1
2011-07-08,"Bags, Purses & Backpacks",1057,2095.55,34
2011-07-08,"Baskets, Hampers & Wicker",30,398.0,13
2011-07-08,Cake Cases & Baking Accessories,395,616.23,26
2011-07-08,Cake Stands,38,568.23,11
2011-07-08,"Candles, Incense & Matches",245,438.22,15
2011-07-08,Children's Toys & Playsets,94,227.67000000000002,15
2011-07-08,Christmas Decorations,94,103.33,10
2011-07-08,Clocks & Timepieces,79,372.81,12
2011-07-08,"Clothing, Accessories & Beauty",64,106.71000000000001,6
2011-07-08,"Coat Racks, Hooks & Hangers",98,121.38,12
2011-07-08,Colouring & Art Supplies,476,255.25,11
2011-07-08,"Cushions, Quilts & Home Textiles",33,142.93,6
2011-07-08,Cutlery & Chopping Boards,358,1364.37,15
2011-07-08,Decorative Hanging Ornaments & Figurines,628,771.53,22
2011-07-08,Doormats & Doorstops,80,648.9300000000001,11
2011-07-08,Easter Decorations,29,13.51,2
2011-07-08,Egg Cups & Holders,10,51.06,3
2011-07-08,Fairy Lights & Decorative Garlands,81,235.33,11
2011-07-08,"Furniture, Cabinets & Storage Furniture",108,534.2,18
2011-07-08,"Garden, Bird Feeding & Outdoor Décor",124,152.48000000000002,7
2011-07-08,"Gift Wrap, Tape & Ribbons",175,164.35999999999999,9
2011-07-08,"Glass Jars, Bottles & Vases",31,122.05,8
2011-07-08,Hair Accessories,3,14.879999999999999,2
2011-07-08,Hand Warmers & Umbrellas,62,258.93,15
2011-07-08,Hot Water Bottles,15,99.34,7
2011-07-08,"Jewellery - Bracelets, Rings & Brooches",174,108.27,10
2011-07-08,Jewellery - Earrings,0,0.0,0
2011-07-08,Jewellery - Necklaces,0,0.0,0
2011-07-08,"Jigsaw Puzzles, Card Games & Board Games",195,269.05,11
2011-07-08,Jumbo Bags & Shoppers,1678,3683.46,25
2011-07-08,Kitchen Storage & Containers,322,467.96999999999997,21
2011-07-08,Kitchen Utensils & Tools,101,398.99,18
2011-07-08,Lamps & Lampshades,2,120.75,1
2011-07-08,Lanterns,27,23.73,2
2011-07-08,Lunch Boxes & Snack Bags,1725,2656.83,29
2011-07-08,Memo Boards & Blackboards,36,117.56000000000002,8
2011-07-08,Metal Signs & Plaques,280,601.48,20
2011-07-08,Mirrors,56,54.16,6
2011-07-08,Miscellaneous,911,1649.3899999999999,39
2011-07-08,"Mugs, Cups & Glasses",450,654.0699999999999,26
2011-07-08,"Paper Napkins, Doilies & Bunting",517,2155.5,33
2011-07-08,Party & Event Accessories,127,105.41,7
2011-07-08,Picture Frames & Photo Accessories,85,320.39,7
2011-07-08,"Plates, Bowls, Trays & Serveware",377,510.74,28
2011-07-08,Sewing & Craft Kits,50,117.55,6
2011-07-08,"Stationery, Notebooks & Greeting Cards",469,400.39,15
2011-07-08,"Stickers, Patches & Badges",25,26.86,3
2011-07-08,Tea & Coffee Sets,30,145.17,9
2011-07-08,Tealight Holders & Sets,520,723.48,18
2011-07-08,Travel & Office Accessories,71,98.65,9
2011-07-08,Trinket Boxes & Keepsakes,33,96.72,5
2011-07-08,Unclassified,0,0.0,0
2011-07-08,Wall Art & Prints,3,10.67,2
2011-07-08,Wooden Letters & Number Tiles,13,69.43,4
2011-07-09,"Bag Charms, Key Rings & Phone Charms",0,0.0,0
2011-07-09,"Bags, Purses & Backpacks",0,0.0,0
2011-07-09,"Baskets, Hampers & Wicker",0,0.0,0
2011-07-09,Cake Cases & Baking Accessories,0,0.0,0
2011-07-09,Cake Stands,0,0.0,0
2011-07-09,"Candles, Incense & Matches",0,0.0,0
2011-07-09,Children's Toys & Playsets,0,0.0,0
2011-07-09,Christmas Decorations,0,0.0,0
2011-07-09,Clocks & Timepieces,0,0.0,0
2011-07-09,"Clothing, Accessories & Beauty",0,0.0,0
2011-07-09,"Coat Racks, Hooks & Hangers",0,0.0,0
2011-07-09,Colouring & Art Supplies,0,0.0,0
2011-07-09,"Cushions, Quilts & Home Textiles",0,0.0,0
2011-07-09,Cutlery & Chopping Boards,0,0.0,0
2011-07-09,Decorative Hanging Ornaments & Figurines,0,0.0,0
2011-07-09,Doormats & Doorstops,0,0.0,0
2011-07-09,Easter Decorations,0,0.0,0
2011-07-09,Egg Cups & Holders,0,0.0,0
2011-07-09,Fairy Lights & Decorative Garlands,0,0.0,0
2011-07-09,"Furniture, Cabinets & Storage Furniture",0,0.0,0
2011-07-09,"Garden, Bird Feeding & Outdoor Décor",0,0.0,0
2011-07-09,"Gift Wrap, Tape & Ribbons",0,0.0,0
2011-07-09,"Glass Jars, Bottles & Vases",0,0.0,0
2011-07-09,Hair Accessories,0,0.0,0
2011-07-09,Hand Warmers & Umbrellas,0,0.0,0
2011-07-09,Hot Water Bottles,0,0.0,0
2011-07-09,"Jewellery - Bracelets, Rings & Brooches",0,0.0,0
2011-07-09,Jewellery - Earrings,0,0.0,0
2011-07-09,Jewellery - Necklaces,0,0.0,0
2011-07-09,"Jigsaw Puzzles, Card Games & Board Games",0,0.0,0
2011-07-09,Jumbo Bags & Shoppers,0,0.0,0
2011-07-09,Kitchen Storage & Containers,0,0.0,0
2011-07-09,Kitchen Utensils & Tools,0,0.0,0
2011-07-09,Lamps & Lampshades,0,0.0,0
2011-07-09,Lanterns,0,0.0,0
2011-07-09,Lunch Boxes & Snack Bags,0,0.0,0
2011-07-09,Memo Boards & Blackboards,0,0.0,0
2011-07-09,Metal Signs & Plaques,0,0.0,0
2011-07-09,Mirrors,0,0.0,0
2011-07-09,Miscellaneous,0,0.0,0
2011-07-09,"Mugs, Cups & Glasses",0,0.0,0
2011-07-09,"Paper Napkins, Doilies & Bunting",0,0.0,0
2011-07-09,Party & Event Accessories,0,0.0,0
2011-07-09,Picture Frames & Photo Accessories,0,0.0,0
2011-07-09,"Plates, Bowls, Trays & Serveware",0,0.0,0
2011-07-09,Sewing & Craft Kits,0,0.0,0
2011-07-09,"Stationery, Notebooks & Greeting Cards",0,0.0,0
2011-07-09,"Stickers, Patches & Badges",0,0.0,0
2011-07-09,Tea & Coffee Sets,0,0.0,0
2011-07-09,Tealight Holders & Sets,0,0.0,0
2011-07-09,Travel & Office Accessories,0,0.0,0
2011-07-09,Trinket Boxes & Keepsakes,0,0.0,0
2011-07-09,Unclassified,0,0.0,0
2011-07-09,Wall Art & Prints,0,0.0,0
2011-07-09,Wooden Letters & Number Tiles,0,0.0,0
2011-07-10,"Bag Charms, Key Rings & Phone Charms",5,3.25,1
2011-07-10,"Bags, Purses & Backpacks",210,185.44,12
2011-07-10,"Baskets, Hampers & Wicker",5,9.65,2
2011-07-10,Cake Cases & Baking Accessories,41,75.3,11
2011-07-10,Cake Stands,5,41.25,4
2011-07-10,"Candles, Incense & Matches",86,80.36,10
2011-07-10,Children's Toys & Playsets,60,138.42,11
2011-07-10,Christmas Decorations,191,208.17,8
2011-07-10,Clocks & Timepieces,10,31.34,4
2011-07-10,"Clothing, Accessories & Beauty",192,244.18,5
2011-07-10,"Coat Racks, Hooks & Hangers",36,72.91,8
2011-07-10,Colouring & Art Supplies,183,262.88,10
